name,year,pop_n,pop_u,wat_bas_n,wat_lim_n,wat_unimp_n,wat_sur_n,wat_bas_r,wat_lim_r,wat_unimp_r,wat_sur_r,wat_bas_u,wat_lim_u,wat_unimp_u,wat_sur_u,region,pop_r,pop_r_pct,pop_u_pct,wat_bas_n_calc,pop_without_basic_water,pop_r_without_basic_water,pop_u_without_basic_water,access_category_national,access_category_rural,access_category_urban,rural_urban_gap,has_significant_gap,wat_bas_n_prev_year,yoy_improvement
Ireland,2020,4937.795898,63.65299988,97.39970651,0.0,2.600293485,0.0,98.13492075,0.0,1.865079247,0.0,96.97988603,0.0,3.020113966,0.0,Europe & Central Asia,4874.142898120001,98.71,1.29,98.12,128.4,90.91,1.92,High,High,High,-1.16,False,97.37212799,0.03
Isle of Man,2020,85.03199768,52.89800262,99.075,0.0,0.925,0.0,,,,,,,,,Europe & Central Asia,32.133995060000004,37.79,62.21,,0.79,,,Universal,Unknown,Unknown,,False,99.075,0.0
Israel,2020,8655.541016,92.58699799,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,Europe & Central Asia,8562.95401801,98.93,1.07,100.0,0.0,0.0,0.0,Universal,Universal,Universal,0.0,False,100.0000015,-0.0
Italy,2020,60461.82813,71.03899384,99.91703407,0.0,0.08296592591,0.0,,,,,,,,,Europe & Central Asia,60390.789136160005,99.88,0.12,,50.16,,,Universal,Unknown,Unknown,,False,99.91703407,0.0
Jamaica,2020,2961.160889,56.31100082,91.0299445,5.367570914,1.864010203,1.738474379,85.39991216,8.490737371,2.568971895,3.540378574,95.39801591,2.944456223,1.317064322,0.34046355,Latin America & Caribbean,2904.84988818,98.1,1.9,85.59,265.62,424.11,2.59,High,Medium-High,High,10.0,False,90.41679629,0.61
Japan,2020,126476.4609,91.78199768,99.07891245,0.0,0.9210875467,0.0,,,,,,,,,East Asia & Pacific,126384.67890232001,99.93,0.07,,1164.96,,,Universal,Unknown,Unknown,,False,98.92280548,0.16
Jordan,2020,10203.13965,91.41799927,98.94030296,0.1462147369,0.8536474704,0.05983483179,97.31147869,0.6239465945,2.024714716,0.03986,99.09321259,0.1013669408,0.7437104707,0.06171,Middle East & North Africa,10111.72165073,99.1,0.9,97.33,108.12,271.86,0.83,High,High,Universal,1.78,False,99.00678491,-0.07
Kazakhstan,2020,18776.70703,57.67100143,95.43497032,1.941425039,2.545956934,0.07764770471,91.93925234,1.862616064,6.014693049,0.1834385438,98.00073133,1.999268673,0.0,0.0,Europe & Central Asia,18719.03602857,99.69,0.31,91.96,857.16,1508.89,1.15,High,High,High,6.06,False,95.02533441,0.41
Kenya,2020,53771.30078,27.99499893,61.63289158,9.54187005,9.780087524,19.04515084,51.77997893,11.56900419,12.51911322,24.13190366,86.97523145,4.327944725,2.73514263,5.961681193,Sub-Saharan Africa,53743.30578107,99.95,0.05,51.8,20630.49,25915.03,3.65,Medium,Medium,Medium-High,35.2,True,58.19692798,3.44
Kiribati,2020,119.4459991,55.59399796,77.97092085,4.076899625,17.95217953,0.0,60.99418489,2.096609799,36.90920532,0.0,91.53117485,5.658666461,2.810158691,0.0,East Asia & Pacific,63.85200113999999,53.46,46.54,75.21,26.31,24.91,4.71,Medium-High,Medium,High,30.54,True,73.84809659,4.12
Kuwait,2020,4270.562988,100.0,100.0,0.0,0.0,0.0,,,,,,,,,Middle East & North Africa,4170.562988,97.66,2.34,,0.0,,,Universal,Unknown,Unknown,,False,100.0,0.0
Kyrgyzstan,2020,6524.190918,36.85599899,91.69930522,1.900734111,1.8656487,4.534311965,87.258429,2.606070485,2.954593684,7.180906832,99.30769231,0.6923076923,0.0,0.0,Europe & Central Asia,6487.33491901,99.44,0.56,87.33,541.55,826.59,0.26,High,Medium-High,Universal,12.05,True,88.44176125,3.26
Lao People's Democratic Republic,2020,7275.556152,36.29000092,85.21974318,3.566857739,10.62886799,0.5845310938,78.47295942,5.598583786,15.0109696,0.9174871957,97.06426222,0.0,2.935737778,0.0,East Asia & Pacific,7239.26615108,99.5,0.5,78.57,1075.35,1558.4,1.07,Medium-High,Medium-High,High,18.59,True,77.46057221,7.76
Latvia,2020,1886.202026,68.31500244,98.78260115,0.6823007424,0.5350981037,0.0,98.57922314,0.0,1.42077686,0.0,98.87692469,0.9987568151,0.1243184908,0.0,Europe & Central Asia,1817.88702356,96.38,3.62,98.59,22.96,25.83,0.77,High,High,High,0.3,False,98.52511728,0.26
Lebanon,2020,6825.441895,88.92499542,92.6,7.4,0.0,0.0,,,,,,,,,Middle East & North Africa,6736.5168995799995,98.7,1.3,,505.08,,,High,Unknown,Unknown,,False,91.22432251,1.38
Lesotho,2020,2142.251953,29.02799988,72.17603927,10.40592597,12.21725464,5.200780116,63.65035482,13.55843013,15.73132479,7.059890254,93.02090855,2.698211997,3.625530038,0.65534942,Sub-Saharan Africa,2113.22395312,98.64,1.36,64.05,596.06,768.15,2.03,Medium,Medium,High,29.37,True,70.5456894,1.63
Liberia,2020,5057.676758,52.08899689,75.26179159,8.700657475,3.488080869,12.54947006,64.10021689,6.537775797,3.383709875,25.97829744,85.52810963,10.69005698,3.58408039,0.1977530006,Sub-Saharan Africa,5005.5877611099995,98.97,1.03,64.32,1251.18,1797.0,7.54,Medium-High,Medium,Medium-High,21.43,True,72.56979194,2.69
Libya,2020,6871.287109,80.69100189,99.8915238,0.0,0.1084762012,0.0,,,,,,,,,Sub-Saharan Africa,6790.59610711,98.83,1.17,,7.45,,,Universal,Unknown,Unknown,,False,97.28161516,2.61
Liechtenstein,2020,38.13700104,14.41600037,100.0,0.0,0.0,0.0,,,,,,,,,Europe & Central Asia,23.721000670000002,62.2,37.8,,0.0,,,Universal,Unknown,Unknown,,False,100.0,0.0
Lithuania,2020,2722.291016,68.04599762,98.01334724,0.0,1.98665276,0.0,93.78278023,0.0,6.217219771,0.0,100.0,0.0,0.0,0.0,Europe & Central Asia,2654.24501838,97.5,2.5,93.94,54.08,165.02,0.0,High,High,Universal,6.22,False,96.60413858,1.41
Luxembourg,2020,625.9760132,91.4529953,99.87993254,0.0,0.1200674649,0.0,98.5952381,0.0,1.404761905,0.0,100.0,0.0,0.0,0.0,Europe & Central Asia,534.5230179,85.39,14.61,98.8,0.75,7.51,0.0,Universal,High,Universal,1.4,False,99.92517066,-0.05
Madagascar,2020,27691.01953,38.5340004,53.38588491,2.71797298,32.31145967,11.58468244,36.40642028,1.601776163,43.95389345,18.03791011,80.47000694,4.498430298,13.74049434,1.291068417,Sub-Saharan Africa,27652.485529600002,99.86,0.14,36.47,12907.92,17585.21,7.53,Medium,Low,Medium-High,44.06,True,48.89177354,4.49
Malawi,2020,19129.95508,17.42700005,70.04772851,21.95081497,5.776304407,2.22515211,66.58504376,24.41415803,6.383874146,2.616924066,86.45469821,10.27894825,2.897503996,0.3688495446,Sub-Saharan Africa,19112.52807995,99.91,0.09,66.6,5729.86,6386.44,2.36,Medium,Medium,Medium-High,19.87,True,66.15495914,3.89
Malaysia,2020,32365.99805,77.15999603,97.09990707,0.3545396865,2.545553241,,90.19744812,0.5444513971,9.258100478,,99.14309591,0.2983242605,0.4685798319,0.09,South Asia,32288.838053969997,99.76,0.24,90.22,938.64,3165.13,0.66,High,High,Universal,8.95,False,97.05220256,0.05
Maldives,2020,540.5419922,40.66899872,99.5444386,0.0480506913,0.407510705,0.0,99.9190125,0.0809875,0.0,0.0,98.99798893,0.0,1.002011069,0.0,South Asia,499.87299348,92.48,7.52,99.85,2.46,0.4,0.41,Universal,Universal,High,-0.92,False,98.81424429,0.73
Mali,2020,20250.83398,43.90900421,82.54729103,3.854734527,12.24697135,1.35100309,72.08089521,3.78241223,21.72810084,2.408591717,95.91745475,3.947121723,0.1354235314,0.0,Sub-Saharan Africa,20206.92497579,99.78,0.22,72.13,3534.32,5641.59,1.79,Medium-High,Medium,High,23.84,True,74.39951222,8.15
Malta,2020,441.5390015,94.7440033,100.0000004,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,Europe & Central Asia,346.7949982,78.54,21.46,100.0,-0.0,0.0,0.0,Universal,Universal,Universal,0.0,False,100.0,0.0
Marshall Islands,2020,59.19400024,77.79399109,88.57204698,11.387979,0.03997402585,0.0,94.42972,5.39028,0.18,0.0,86.9,13.1,0.0,0.0,East Asia & Pacific,-18.599990850000005,-31.42,131.42,84.53,6.76,-1.04,10.19,Medium-High,High,Medium-High,-7.53,False,88.34252362,0.23
Martinique,2020,375.2650146,89.13999939,99.84197078,0.0,0.1580292158,0.0,,,,,,,,,Latin America & Caribbean,286.12501520999996,76.25,23.75,,0.59,,,Universal,Unknown,Unknown,,False,99.79603,0.05
Mauritania,2020,4649.660156,55.32699585,71.68104923,13.47689193,14.82032681,0.02173203433,49.9113389,18.49039689,31.5496173,0.04864690722,89.25869465,9.428808083,1.31249727,0.0,Sub-Saharan Africa,4594.3331601499995,98.81,1.19,50.38,1316.73,2301.24,5.94,Medium,Low,Medium-High,39.35,True,66.9733094,4.71
Mauritius,2020,1271.766968,40.75999832,99.8662547,0.0,0.1337453014,0.0,99.82768234,0.0,0.1723176618,0.0,99.92231522,0.0,0.07768478119,0.0,Sub-Saharan Africa,1231.0069696799999,96.8,3.2,99.83,1.7,2.12,0.03,Universal,Universal,Universal,0.09,False,99.86648182,-0.0
Mayotte,2020,272.8129883,45.75099945,96.37117971,0.0,3.628820295,,,,,,,,,,Sub-Saharan Africa,227.06198884999998,83.23,16.77,,9.9,,,High,Unknown,Unknown,,False,96.83781128,-0.47
Mexico,2020,128932.75,80.73099518,99.67956828,0.0,0.3204317169,0.0,98.33706893,0.0,1.662931067,0.0,100.0,0.0,0.0,0.0,Latin America & Caribbean,128852.01900482,99.94,0.06,98.34,413.14,2142.72,0.0,Universal,High,Universal,1.66,False,98.02544354,1.65
Monaco,2020,39.24399948,100.0,100.0,0.0,0.0,0.0,,,,,100.0,0.0,0.0,0.0,Europe & Central Asia,-60.75600052,-154.82,254.82,,0.0,,0.0,Universal,Unknown,Universal,,False,100.0,0.0
Mongolia,2020,3278.291992,68.65699768,85.49562527,2.14642893,6.633366714,5.724579081,61.07075114,3.084170572,17.58078116,18.26429713,96.64596558,1.718335079,1.635699341,0.0,East Asia & Pacific,3209.63499432,97.91,2.09,61.82,475.5,1249.49,2.3,Medium-High,Medium,High,35.58,True,80.81301209,4.68
Montenegro,2020,628.0620117,67.48800659,98.85691652,0.5454788204,0.592312011,0.005292650894,98.16188754,0.0,1.821833386,0.01627906977,99.19173959,0.8082604128,0.0,0.0,Europe & Central Asia,560.5740051099999,89.25,10.75,98.27,7.18,10.3,0.55,High,High,Universal,1.03,False,97.39129537,1.47
Montserrat,2020,4.999000072,9.114999771,98.07748262,0.0,1.922517378,0.0,,,,,,,,,Latin America & Caribbean,-4.1159996990000005,-82.34,182.34,,0.1,,,High,Unknown,Unknown,,False,98.07082056,0.01
Morocco,2020,36910.55859,63.53199768,90.40234468,5.263549601,2.8776725,1.456433219,77.34612896,12.03707816,6.623063373,3.993729502,97.89674601,1.375477117,0.7277768759,0.0,Middle East & North Africa,36847.02659232,99.83,0.17,77.38,3542.55,8347.28,1.34,High,Medium-High,High,20.55,True,83.75113288,6.65
Mozambique,2020,31255.43555,37.0739975,63.36942563,9.975784507,16.72614511,9.928644759,48.8666865,12.64088359,23.6862564,14.80617352,87.98504792,5.452291027,4.912684644,1.649976404,Sub-Saharan Africa,31218.3615525,99.88,0.12,48.91,11449.05,15962.98,4.45,Medium,Low,Medium-High,39.12,True,51.17617521,12.19
Myanmar,2020,54409.79297,31.14100075,83.71819191,1.595436949,5.10942478,9.576946362,78.42256469,2.316962142,6.592393694,12.66807947,95.42788606,0.0,1.830283006,2.741830931,East Asia & Pacific,54378.65196925,99.94,0.06,78.43,8858.9,11733.52,1.42,Medium-High,Medium-High,High,17.01,True,73.5874705,10.13
Namibia,2020,2540.916016,52.03300095,84.27003628,7.08762751,3.740143722,4.902192485,71.25616743,11.97218925,7.081803759,9.689839563,96.26696535,2.584758965,0.6596102638,0.4886654211,Sub-Saharan Africa,2488.8830150500003,97.95,2.05,71.77,399.69,715.4,1.94,Medium-High,Medium,High,25.01,True,82.52413515,1.75
Nauru,2020,10.83399963,100.0,100.0,0.0,0.0,0.0,,,,,100.0,0.0,0.0,0.0,East Asia & Pacific,-89.16600037,-823.02,923.02,,0.0,,0.0,Universal,Unknown,Universal,,False,100.0,0.0
Nepal,2020,29136.80859,20.57600021,90.07454179,3.979825725,4.699081176,1.246551314,90.20327165,4.207348246,4.269023951,1.320356149,89.57763316,3.101581411,6.359123168,0.9616622585,South Asia,29116.23258979,99.93,0.07,90.2,2891.96,2852.44,2.14,High,High,Medium-High,-0.63,False,87.80846759,2.27
Netherlands,2020,17134.87305,92.23600006,99.99999929,0.0,7.12408621e-07,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,Europe & Central Asia,17042.63704994,99.46,0.54,100.0,0.0,0.0,0.0,Universal,Universal,Universal,0.0,False,99.99999856,0.0
New Caledonia,2020,285.4909973,71.51799774,99.30532057,0.0,0.6946794278,0.0,,,,,,,,,East Asia & Pacific,213.97299956,74.95,25.05,,1.98,,,Universal,Unknown,Unknown,,False,98.13855849,1.17
New Zealand,2020,4822.23291,86.6989975,100.0000013,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,East Asia & Pacific,4735.5339125,98.2,1.8,100.0,-0.0,0.0,0.0,Universal,Universal,Universal,0.0,False,99.99999735,0.0
Nicaragua,2020,6624.554199,59.01200104,81.7087538,1.506645682,13.53053114,3.254069378,59.10744663,3.520974285,29.78017368,7.5914054,97.40695661,0.1075523143,2.244007656,0.2414834229,Latin America & Caribbean,6565.5421979600005,99.11,0.89,59.45,1211.71,2684.82,1.53,Medium-High,Medium,High,38.3,True,81.35312854,0.36
Niger,2020,24206.63672,16.62599945,46.91179747,21.6538987,27.02751244,4.406791392,39.15415932,23.98774039,31.99150648,4.866593813,85.81383976,9.950440829,2.13468778,2.101031634,Sub-Saharan Africa,24190.01072055,99.93,0.07,39.19,12850.87,14718.62,2.36,Low,Low,Medium-High,46.66,True,45.48245806,1.43
Nigeria,2020,206139.5938,51.95800018,77.60905338,4.979399343,11.79691148,5.614635794,61.65821003,7.128924583,20.92487535,10.28799004,92.35770519,2.99188065,3.356908786,1.29350537,Sub-Saharan Africa,206087.63579982,99.97,0.03,61.67,46156.61,79017.69,3.97,Medium-High,Medium,High,30.7,True,68.77975546,8.83
Niue,2020,1.618000031,46.20200348,97.01087618,0.0,2.989123822,0.0,,,,,,,,,East Asia & Pacific,-44.584003449,-2755.5,2855.5,,0.05,,,High,Unknown,Unknown,,False,97.60613941,-0.6
North Macedonia,2020,2083.379883,58.48199844,97.74281579,1.63499414,0.5742284762,0.04796159706,97.46871457,1.505202232,0.9105631982,0.11552,97.93740299,1.727136954,0.3354600563,0.0,Europe & Central Asia,2024.89788456,97.19,2.81,97.48,47.03,51.26,1.21,High,High,High,0.47,False,97.47233283,0.27
Northern Mariana Islands,2020,57.55699921,91.79799652,100.0,0.0,0.0,0.0,,,,,,,,,East Asia & Pacific,-34.24099731,-59.49,159.49,,0.0,,,Universal,Unknown,Unknown,,False,99.98018339,0.02
Norway,2020,5421.242188,82.97399139,99.9999955,0.0,4.503407453e-06,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,Europe & Central Asia,5338.26819661,98.47,1.53,100.0,0.0,0.0,0.0,Universal,Universal,Universal,0.0,False,100.0000012,-0.0
Oman,2020,5106.62207,86.27599335,92.16802469,7.541419893,0.2604052036,0.03015021745,76.25077991,21.63212113,1.897409218,0.2196897375,94.7,5.3,0.0,0.0,Middle East & North Africa,5020.34607665,98.31,1.69,76.56,399.95,1192.29,4.57,High,Medium-High,High,18.45,True,90.23848564,1.93
Pakistan,2020,220892.3281,37.16500092,90.14896508,3.822279525,4.413307574,1.61544782,88.59986076,3.852278117,5.174596509,2.373264617,92.76804985,3.771561162,3.126184571,0.3342044223,South Asia,220855.16309908,99.98,0.02,88.6,21760.18,25177.8,2.69,High,Medium-High,High,4.17,False,89.45498234,0.69
Palau,2020,18.09199905,80.98799896,99.6575455,0.0,0.3424544984,0.0,99.75698503,0.0,0.2430149677,0.0,99.63420199,0.0,0.3657980078,0.0,East Asia & Pacific,-62.89599991,-347.65,447.65,99.21,0.06,-0.15,0.3,Universal,Universal,Universal,-0.12,False,99.63015085,0.03
Panama,2020,4314.768066,68.41400146,94.37254436,1.873480592,2.262304247,1.491670799,86.32308326,1.791982583,7.162364342,4.722569811,98.08889267,1.911107333,0.0,0.0,Latin America & Caribbean,4246.35406454,98.41,1.59,86.51,242.81,580.77,1.31,High,Medium-High,High,11.77,True,92.90436561,1.47
Papua New Guinea,2020,8947.027344,13.34500027,45.34401752,2.128564452,22.15762495,30.36979308,39.07134367,2.429850293,24.43180086,34.06700517,86.07527164,0.1721822608,7.390385564,6.362160532,East Asia & Pacific,8933.68234373,99.85,0.15,39.14,4890.09,5443.17,1.86,Low,Low,Medium-High,47.0,True,41.48550844,3.86
Paraguay,2020,7132.529785,62.18299484,99.59346633,0.4065302439,3.4229177e-06,0.0,99.11122753,0.8887724684,0.0,0.0,99.88674854,0.1132514643,0.0,0.0,Latin America & Caribbean,7070.34679016,99.13,0.87,99.12,29.0,62.84,0.07,Universal,Universal,Universal,0.78,False,96.83621453,2.76
Peru,2020,32971.84766,78.2970047,93.13936621,0.8495593511,4.150468349,1.860606087,80.79943849,1.596943771,9.612691163,7.990926578,96.55984408,0.6423932356,2.636408693,0.1613539953,Latin America & Caribbean,32893.5506553,99.76,0.24,80.84,2262.08,6315.75,2.69,High,Medium-High,High,15.76,True,90.28200304,2.86
Philippines,2020,109581.0859,47.40799713,94.10903456,2.856486137,3.034479307,0.0,91.06193322,3.959520428,4.978546347,0.0,97.4893325,1.632836465,0.877831036,0.0,South Asia,109533.67790287001,99.96,0.04,91.06,6455.38,9790.19,1.19,High,High,High,6.43,False,92.01770102,2.09
Poland,2020,37846.60547,60.04300308,99.96659155,0.0,0.03340844529,0.0,100.0,0.0,0.0,0.0,99.94435484,0.0,0.05564516129,0.0,Europe & Central Asia,37786.562466920004,99.84,0.16,100.0,12.64,0.0,0.03,Universal,Universal,Universal,-0.06,False,99.23206988,0.73
Portugal,2020,10196.70703,66.30999756,99.91199367,0.0,0.08800633369,0.0,99.73877609,0.0,0.2612239122,0.0,100.0,0.0,0.0,0.0,Europe & Central Asia,10130.39703244,99.35,0.65,99.74,8.97,26.46,0.0,Universal,Universal,Universal,0.26,False,99.90468984,0.01
Puerto Rico,2020,2860.840088,93.58100128,100.0,0.0,0.0,0.0,,,,,,,,,Latin America & Caribbean,2767.25908672,96.73,3.27,,0.0,,,Universal,Unknown,Unknown,,False,99.42544976,0.57
Qatar,2020,2881.060059,99.23500061,99.56810194,0.0,0.4318980637,0.0,,,,,,,,,Europe & Central Asia,2781.82505839,96.56,3.44,,12.44,,,Universal,Unknown,Unknown,,False,99.69150138,-0.12
Republic of Korea,2020,51269.18359,81.41400146,99.93139665,0.0,0.06860335296,0.0,,,,,,,,,East Asia & Pacific,51187.76958854,99.84,0.16,,35.17,,,Universal,Unknown,Unknown,,False,99.47274641,0.46
Republic of Moldova,2020,4033.962891,42.84900284,90.56996224,1.519776762,7.910260997,0.0,85.48103812,1.52256302,12.99639886,0.0,97.35744448,1.516060408,1.126495111,0.0,Europe & Central Asia,3991.11388816,98.94,1.06,85.61,380.4,579.47,1.13,High,Medium-High,High,11.88,True,88.5760319,1.99
Romania,2020,19237.68164,54.19400024,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,Europe & Central Asia,19183.48763976,99.72,0.28,100.0,0.0,0.0,0.0,Universal,Universal,Universal,0.0,False,100.0,0.0
Russian Federation,2020,145934.4531,74.75400543,96.99254807,0.6219963766,2.38545555,,91.54410196,1.583163513,6.872734531,,98.83259961,0.2973899687,0.6700104236,0.2,Europe & Central Asia,145859.69909457,99.95,0.05,91.55,4388.91,12333.75,0.87,High,High,High,7.29,False,96.52715543,0.47
Rwanda,2020,12952.20898,17.43200111,60.41450115,22.3207193,13.15480415,4.109975401,55.64246823,25.08014133,14.77886772,4.498522714,83.0175993,9.250506251,5.462303057,2.269591394,Sub-Saharan Africa,12934.776978889999,99.87,0.13,55.68,5127.2,5737.55,2.96,Medium,Medium,Medium-High,27.38,True,57.12177402,3.29
Réunion,2020,895.3079834,99.65900421,100.0,0.0,0.0,0.0,,,,,,,,,Sub-Saharan Africa,795.64897919,88.87,11.13,,0.0,,,Universal,Unknown,Unknown,,False,99.91153019,0.09
Saint Barthelemy,2020,9.885,100.0,100.0,0.0,0.0,0.0,,,,,100.0,0.0,0.0,0.0,Latin America & Caribbean,-90.115,-911.63,1011.63,,0.0,,0.0,Universal,Unknown,Universal,,False,99.96491927,0.04
Saint Helena,2020,6.071000099,40.08200073,99.1,0.0,0.9,0.0,,,,,,,,,Sub-Saharan Africa,-34.011000630999995,-560.22,660.22,,0.05,,,Universal,Unknown,Unknown,,False,98.95,0.15
Saint Lucia,2020,183.6289978,18.8409996,96.88784457,1.815652166,1.296503269,0.0,96.81402383,1.734152255,1.451823918,0.0,97.20582219,2.166718886,0.6274589237,0.0,Latin America & Caribbean,164.7879982,89.74,10.26,96.85,5.71,5.25,0.53,High,High,High,0.39,False,95.56809428,1.32
Saint Martin (French part),2020,38.659,100.0,99.99927139,0.0,0.0007286105507,0.0,,,,,99.99927139,0.0,0.0007286105507,0.0,Latin America & Caribbean,-61.341,-158.67,258.67,,0.0,,0.0,Universal,Unknown,Universal,,False,99.9997742,-0.0
Saint Pierre and Miquelon,2020,5.795000076,89.96199799,91.4,0.0,8.6,0.0,,,,,,,,,North America,-84.166997914,-1452.41,1552.41,,0.5,,,High,Unknown,Unknown,,False,91.4,0.0
Samoa,2020,198.4100037,17.88899994,91.83772455,6.520899952,1.418623428,0.2227520679,91.78032287,6.220703339,1.72769216,0.2712816327,92.10119,7.89881,0.0,0.0,East Asia & Pacific,180.52100376,90.98,9.02,91.81,16.19,14.84,1.41,High,High,High,0.32,False,91.32139736,0.52
San Marino,2020,33.93799973,97.49900055,100.0,0.0,0.0,0.0,,,,,,,,,Europe & Central Asia,-63.561000820000004,-187.29,287.29,,0.0,,,Universal,Unknown,Unknown,,False,100.0,0.0
Sao Tome and Principe,2020,219.1609955,74.35400391,78.22645516,20.23798298,0.4435199284,1.09204193,74.30061449,19.71184258,1.729405704,4.258137228,79.5805429,20.4194571,0.0,0.0,Sub-Saharan Africa,144.80699159,66.07,33.93,76.09,47.72,37.21,15.18,Medium-High,Medium,Medium-High,5.28,False,77.12422979,1.1
Saudi Arabia,2020,34813.86719,84.28700256,100.0,0.0,0.0,0.0,,,,,,,,,Europe & Central Asia,34729.58018744,99.76,0.24,,0.0,,,Universal,Unknown,Unknown,,False,99.54802638,0.45
Senegal,2020,16743.92969,48.12200165,84.90523779,2.387217509,12.60781566,0.09972904042,75.2429282,4.052382433,20.51245174,0.1922376314,95.32170094,0.5920836567,4.086215402,0.0,Sub-Saharan Africa,16695.80768835,99.71,0.29,75.3,2527.46,4133.39,2.25,Medium-High,Medium-High,High,20.08,True,78.60209362,6.3
Serbia,2020,8737.370117,56.44599915,95.29552932,4.244199279,0.4437204778,0.01655092647,95.84497475,3.545864028,0.5711602866,0.03800093141,94.87156989,4.783037865,0.3453922445,0.0,Europe & Central Asia,8680.92411785,99.35,0.65,95.84,411.05,360.69,2.89,High,High,High,-0.97,False,93.3864573,1.91
Sierra Leone,2020,7976.984863,42.92300034,63.76628562,9.023316357,15.5639457,11.64645233,52.75270267,5.221136889,23.14294909,18.88321135,78.41163766,14.07927743,5.485735437,2.023349475,Sub-Saharan Africa,7934.06186266,99.46,0.54,52.89,2890.36,3748.63,9.27,Medium,Medium,Medium-High,25.66,True,57.84746516,5.92
Singapore,2020,5850.342773,100.0,100.0,0.0,0.0,0.0,,,,,100.0,0.0,0.0,0.0,East Asia & Pacific,5750.342773,98.29,1.71,,0.0,,0.0,Universal,Unknown,Universal,,False,100.0,0.0
Slovakia,2020,5459.643066,53.75999832,99.78769858,0.2123014241,0.0,0.0,100.0,0.0,0.0,0.0,99.60509406,0.3949059374,0.0,0.0,Europe & Central Asia,5405.88306768,99.02,0.98,100.0,11.59,0.0,0.21,Universal,Universal,Universal,-0.39,False,99.78718913,0.0
Slovenia,2020,2078.931885,55.11800385,99.5,0.0,0.5,0.0,,,,,,,,,Europe & Central Asia,2023.81388115,97.35,2.65,,10.39,,,Universal,Unknown,Unknown,,False,99.5,0.0
Solomon Islands,2020,686.8779907,24.67000008,67.30102554,5.79547831,21.26784313,5.635653025,59.40526749,6.528523649,26.955911,7.110297857,91.41077689,3.557120425,3.899286137,1.132816553,East Asia & Pacific,662.20799062,96.41,3.59,60.55,224.6,268.82,2.12,Medium,Medium,High,32.01,True,69.32991889,-2.03
Somalia,2020,15893.21875,46.14099884,56.47697339,27.70419956,13.41704303,2.401784021,37.07586282,36.64324958,21.82149546,4.459392143,79.12330574,17.26991556,3.606778703,0.0,Sub-Saharan Africa,15847.07775116,99.71,0.29,37.2,6917.21,9971.64,9.63,Medium,Low,Medium-High,42.05,True,48.71115368,7.77
South Africa,2020,59308.69141,67.35400391,93.88505744,2.772736186,1.410816657,1.931389712,83.32948118,6.977359359,3.776999287,5.916160173,99.00126484,0.734785403,0.2639497547,0.0,Sub-Saharan Africa,59241.33740609,99.89,0.11,83.35,3626.69,9875.84,0.67,High,Medium-High,Universal,15.67,True,91.87634387,2.01
South Sudan,2020,11193.72852,20.1989994,40.95092717,37.42696287,13.53755519,8.084554762,33.59362881,42.16438068,14.11109616,10.13089435,70.01770445,18.71066092,11.27163464,0.0,Sub-Saharan Africa,11173.529520600001,99.82,0.18,33.66,6609.79,7419.94,6.06,Low,Low,Medium,36.42,True,41.24750946,-0.3
Spain,2020,46754.78125,80.80999756,99.92561261,0.0,0.07438739142,0.0,100.0,0.0,0.0,0.0,99.90794521,0.0,0.09205479452,0.0,Europe & Central Asia,46673.97125244,99.83,0.17,100.0,34.78,0.0,0.07,Universal,Universal,Universal,-0.09,False,99.92672046,-0.0
Sri Lanka,2020,21413.25,18.71299934,92.22757937,0.5954581495,5.348927064,1.82803542,90.5374357,0.7032099038,6.510488612,2.248865782,99.56938019,0.1273977901,0.3032220202,0.0,South Asia,21394.53700066,99.91,0.09,90.55,1664.33,2024.47,0.08,High,High,Universal,9.03,False,90.11102857,2.12
Sudan,2020,43849.26953,35.25299835,60.4486756,26.67001975,3.650217875,9.231086774,53.19902707,27.45764451,5.637660008,13.70566842,73.76365956,25.22343986,0.0,1.012900581,Middle East & North Africa,43814.01653165,99.92,0.08,53.22,17342.97,20505.39,9.25,Medium,Medium,Medium,20.56,True,58.95025332,1.5
Suriname,2020,586.6339722,66.14900208,97.98963167,1.067246941,0.3793365073,0.563784884,96.57441263,1.60029586,0.1598017947,1.66548972,98.71385387,0.7944652371,0.4916808925,0.0,Latin America & Caribbean,520.4849701200001,88.72,11.28,96.82,11.79,17.83,0.85,High,High,High,2.14,False,95.74769217,2.24
Sweden,2020,10099.26953,87.97699738,99.82686763,0.0,0.1731323735,0.0,99.71937474,0.0,0.2806252626,0.0,99.84155768,0.0,0.1584423157,0.0,Europe & Central Asia,10011.29253262,99.13,0.87,99.72,17.49,28.09,0.14,Universal,Universal,Universal,0.12,False,99.78123103,0.05
Switzerland,2020,8654.618164,73.91500092,100.0000028,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,Europe & Central Asia,8580.70316308,99.15,0.85,100.0,-0.0,0.0,0.0,Universal,Universal,Universal,0.0,False,100.0,0.0
